100997	2018.04.16	11:08:40.025	1	3767	0065-0136656647	
100998	2018.04.16	11:09:06.090	8	628	0065-0136656647	
100999	2018.04.16	11:09:06.854	7	1703	0065-0136656647	
101000	2018.04.16	11:09:08.570	7	213	0065-0136656647	
101001	2018.04.16	11:09:26.270	7	555	0065-0136656647	
101002	2018.04.16	11:09:26.768	8	605	0065-0136656647	
101003	2018.04.16	11:09:28.431	8	316	0065-0136656647	
101004	2018.04.16	11:09:28.762	7	451	0065-0136656647	
101005	2018.04.16	11:09:31.175	6	229	0065-0136656647	
101006	2018.04.16	11:09:31.550	5	536	0065-0136656647	
101007	2018.04.16	11:10:09.179	4	410	0065-0136656647	
101008	2018.04.16	11:10:09.249	1	470	0065-0136669007	
101009	2018.04.16	11:10:09.818	2	229	0065-0136669007	
101010	2018.04.16	11:10:09.639	3	905	0065-0136656647	
101011	2018.04.16	11:10:11.013	3	312	0065-0136669007	
101012	2018.04.16	11:10:11.367	4	314	0065-0136669007	
101013	2018.04.16	11:10:15.474	2	214	0065-0136656647	
101014	2018.04.16	11:10:15.817	1	810	0065-0136656647	
101015	2018.04.16	11:10:18.626	8	311	0065-0136656647	
101016	2018.04.16	11:10:18.923	7	615	0065-0136656647	
101017	2018.04.16	11:10:31.698	6	318	0065-0136656647	
101018	2018.04.16	11:10:32.066	5	411	0065-0136656647	
101019	2018.04.16	11:10:36.925	5	354	0065-0136656647	
101020	2018.04.16	11:10:37.385	6	943	0065-0136656647	
101021	2018.04.16	11:10:44.092	7	421	0065-0136656647	
101022	2018.04.16	11:10:44.482	8	625	0065-0136656647	
101023	2018.04.16	11:12:19.677	8	316	0065-0136656647	
101024	2018.04.16	11:12:20.114	7	632	0065-0136656647	
101025	2018.04.16	11:12:31.045	1	421	0065-0136662361	
101026	2018.04.16	11:12:31.689	2	1202	0065-0136662361	
101027	2018.04.16	11:12:32.907	2	216	0065-0136662361	
101028	2018.04.16	11:12:33.287	2	522	0065-0136662361	
101029	2018.04.16	11:12:33.846	2	654	0065-0136662361	
101030	2018.04.16	11:12:36.505	3	319	0065-0136662361	
101031	2018.04.16	11:12:36.637	7	311	0065-0136656647	
101032	2018.04.16	11:12:36.903	8	614	0065-0136656647	
101033	2018.04.16	11:12:36.970	4	837	0065-0136662361	
101034	2018.04.16	11:12:40.893	5	615	0065-0136662361	
101035	2018.04.16	11:12:41.722	6	1936	0065-0136662361	
101036	2018.04.16	11:12:57.827	6	420	0065-0136662361	
101037	2018.04.16	11:12:58.300	5	700	0065-0136662361	
101038	2018.04.16	11:13:16.903	8	308	0065-0136656647	
101039	2018.04.16	11:13:17.241	7	788	0065-0136656647	
101040	2018.04.16	11:13:24.955	6	214	0065-0136656647	
101041	2018.04.16	11:13:25.264	5	532	0065-0136656647	
101042	2018.04.16	11:13:26.523	4	227	0065-0136656647	
101043	2018.04.16	11:13:26.787	3	1118	0065-0136656647	
101044	2018.04.16	11:13:30.225	2	212	0065-0136656647	
101045	2018.04.16	11:13:30.517	1	313	0065-0136656647	
101046	2018.04.16	11:13:32.802	1	324	0065-0136656647	
101047	2018.04.16	11:13:33.139	2	424	0065-0136656647	
101048	2018.04.16	11:13:35.559	3	308	0065-0136656647	
101049	2018.04.16	11:13:35.886	4	553	0065-0136656647	
101050	2018.04.16	11:13:44.690	4	805	0065-0136665697	
101051	2018.04.16	11:13:45.609	3	3111	0065-0136665697	
101052	2018.04.16	11:13:51.126	2	527	0065-0136665697	
101053	2018.04.16	11:13:51.992	1	1149	0065-0136665697	
101054	2018.04.16	11:14:12.960	8	1009	0065-0136665697	
101055	2018.04.16	11:14:14.115	7	2178	0065-0136665697	
101056	2018.04.16	11:14:22.122	6	409	0065-0136665697	
101057	2018.04.16	11:14:24.382	4	535	0065-0136662361	
101058	2018.04.16	11:14:25.073	3	834	0065-0136662361	
101059	2018.04.16	11:14:22.917	5	5004	0065-0136665697	
101060	2018.04.16	11:14:34.116	3	712	0065-0136662361	
101061	2018.04.16	11:14:34.976	4	2704	0065-0136662361	
101062	2018.04.16	11:14:47.069	5	423	0065-0136662361	
101063	2018.04.16	11:14:47.670	6	1343	0065-0136662361	
101064	2018.04.16	11:14:50.357	7	403	0065-0136662361	
101065	2018.04.16	11:14:50.882	8	713	0065-0136662361	
101066	2018.04.16	11:15:00.511	4	331	0065-0136665697	
101067	2018.04.16	11:15:00.911	3	651	0065-0136665697	
101068	2018.04.16	11:15:01.966	2	311	0065-0136665697	
101069	2018.04.16	11:15:02.266	1	610	0065-0136665697	
101070	2018.04.16	11:15:15.604	8	1015	0065-0136665697	
101071	2018.04.16	11:15:40.134	8	359	0065-0136665697	
101072	2018.04.16	11:15:40.534	7	805	0065-0136665697	
101073	2018.04.16	11:15:41.769	6	216	0065-0136665697	
101074	2018.04.16	11:15:41.829	1	324	0065-0136662361	
101075	2018.04.16	11:15:42.070	5	898	0065-0136665697	
101076	2018.04.16	11:15:42.506	2	535	0065-0136662361	
101077	2018.04.16	11:15:49.490	2	226	0065-0136662361	
101078	2018.04.16	11:15:49.755	1	403	0065-0136662361	
101079	2018.04.16	11:15:50.824	8	315	0065-0136662361	
101080	2018.04.16	11:15:51.161	7	510	0065-0136662361	
101081	2018.04.16	11:15:52.106	6	312	0065-0136662361	
101082	2018.04.16	11:15:52.492	5	724	0065-0136662361	
101083	2018.04.16	11:16:12.099	4	1621	0065-0136662361	
101084	2018.04.16	11:16:13.817	3	1091	0065-0136662361	
101085	2018.04.16	11:16:17.776	2	312	0065-0136662361	
101086	2018.04.16	11:16:18.069	1	306	0065-0136662361	
101087	2018.04.16	11:16:19.858	1	218	0065-0136662361	
101088	2018.04.16	11:16:20.125	2	419	0065-0136662361	
101089	2018.04.16	11:16:21.981	3	626	0065-0136662361	
101090	2018.04.16	11:16:22.620	4	639	0065-0136662361	
101091	2018.04.16	11:19:01.272	4	2663	0065-0136662361	
101092	2018.04.16	11:19:04.872	3	1047	0065-0136662361	
101093	2018.04.16	11:19:08.770	3	340	0065-0136662361	
101094	2018.04.16	11:19:09.102	4	1271	0065-0136662361	
101095	2018.04.16	11:19:12.235	4	528	0065-0136662361	
101096	2018.04.16	11:19:12.940	3	724	0065-0136662361	
101097	2018.04.16	11:19:15.985	2	311	0065-0136662361	
101098	2018.04.16	11:19:16.278	1	318	0065-0136662361	
101099	2018.04.16	11:19:17.021	8	323	0065-0136662361	
101100	2018.04.16	11:19:17.495	7	615	0065-0136662361	
101101	2018.04.16	11:19:19.124	6	315	0065-0136662361	
101102	2018.04.16	11:19:19.466	5	596	0065-0136662361	
101103	2018.04.16	11:19:26.728	4	311	0065-0136662361	
101104	2018.04.16	11:19:27.161	3	646	0065-0136662361	
101105	2018.04.16	11:19:33.424	3	327	0065-0136662361	
101106	2018.04.16	11:19:33.764	4	1297	0065-0136662361	
101107	2018.04.16	11:19:37.675	4	325	0065-0136662361	
101108	2018.04.16	11:19:37.977	3	643	0065-0136662361	
101109	2018.04.16	11:19:40.324	2	317	0065-0136662361	
101110	2018.04.16	11:19:40.629	1	417	0065-0136662361	
101111	2018.04.16	11:19:41.327	8	311	0065-0136662361	
101112	2018.04.16	11:19:41.656	7	532	0065-0136662361	
101113	2018.04.16	11:19:42.562	6	517	0065-0136662361	
101114	2018.04.16	11:19:43.248	5	718	0065-0136662361	
101115	2018.04.16	11:19:46.847	4	326	0065-0136662361	
101116	2018.04.16	11:19:47.186	3	610	0065-0136662361	
101117	2018.04.16	11:19:55.121	2	499	0065-0136662361	
101118	2018.04.16	11:19:55.681	1	343	0065-0136662361	
101119	2018.04.16	11:19:57.326	1	214	0065-0136662361	
101120	2018.04.16	11:19:57.598	2	510	0065-0136662361	
101121	2018.04.16	11:19:59.324	3	314	0065-0136662361	
101122	2018.04.16	11:19:59.615	4	1397	0065-0136662361	
101123	2018.04.16	11:20:02.142	5	527	0065-0136662361	
101124	2018.04.16	11:20:02.645	6	613	0065-0136662361	
101125	2018.04.16	11:20:04.011	7	326	0065-0136662361	
101126	2018.04.16	11:20:04.322	8	787	0065-0136662361	
101127	2018.04.16	11:20:08.351	1	508	0065-0136662361	
101128	2018.04.16	11:20:09.024	2	898	0065-0136662361	
101129	2018.04.16	11:20:23.337	3	645	0065-0136662361	
101130	2018.04.16	11:20:24.063	4	1887	0065-0136662361	
101131	2018.04.16	11:20:35.196	5	312	0065-0136662361	
101132	2018.04.16	11:20:35.670	6	546	0065-0136662361	
101133	2018.04.16	11:20:37.313	7	307	0065-0136662361	
101134	2018.04.16	11:20:37.609	8	403	0065-0136662361	
101135	2018.04.16	11:21:44.536	8	416	0065-0136662361	
101136	2018.04.16	11:21:47.674	1	310	0065-0136662361	
101137	2018.04.16	11:21:48.038	2	516	0065-0136662361	
101138	2018.04.16	11:21:58.921	2	312	0065-0136662361	
101139	2018.04.16	11:21:59.227	1	351	0065-0136662361	
101140	2018.04.16	11:22:47.093	4	611	0065-0141851244	
101141	2018.04.16	11:22:48.030	3	1234	0065-0141851244	
101142	2018.04.16	11:22:49.914	2	1585	0065-0141851244	
101143	2018.04.16	11:22:52.211	1	938	0065-0141851244	
101144	2018.04.16	11:23:24.209	5	712	0065-0136669247	
101145	2018.04.16	11:23:25.302	6	1303	0065-0136669247	
101146	2018.04.16	11:23:27.388	7	407	0065-0136669247	
101147	2018.04.16	11:23:27.977	8	3081	0065-0136669247	
101148	2018.04.16	11:23:35.424	8	435	0065-0141851244	
101149	2018.04.16	11:23:36.032	7	808	0065-0141851244	
101150	2018.04.16	11:23:37.700	6	219	0065-0141851244	
101151	2018.04.16	11:23:38.067	5	510	0065-0141851244	
101152	2018.04.16	11:23:38.658	5	214	0065-0141851244	
101153	2018.04.16	11:23:40.320	4	804	0065-0141851244	
101154	2018.04.16	11:23:41.316	3	742	0065-0141851244	
101155	2018.04.16	11:23:42.488	2	2496	0065-0141851244	
101156	2018.04.16	11:23:45.163	1	462	0065-0141851244	
101157	2018.04.16	11:25:16.036	8	616	0065-0136662361	
101158	2018.04.16	11:25:16.866	7	7882	0065-0136662361	
101159	2018.04.16	11:25:57.917	6	551	0065-0136662361	
101160	2018.04.16	11:25:58.708	5	1522	0065-0136662361	
101161	2018.04.16	11:26:01.211	4	314	0065-0136662361	
101162	2018.04.16	11:26:01.568	3	553	0065-0136662361	
101163	2018.04.16	11:26:21.835	5	1118	0065-0141845745	
101164	2018.04.16	11:26:23.272	6	1977	0065-0141845745	
101165	2018.04.16	11:26:28.057	7	612	0065-0141845745	
101166	2018.04.16	11:26:28.858	8	877	0065-0141845745	
101167	2018.04.16	11:26:37.950	2	309	0065-0136662361	
101168	2018.04.16	11:26:38.451	1	503	0065-0136662361	
101169	2018.04.16	11:26:41.242	8	314	0065-0136662361	
101170	2018.04.16	11:26:41.640	7	1312	0065-0136662361	
101171	2018.04.16	11:26:44.826	1	312	0065-0141845745	
101172	2018.04.16	11:26:45.333	2	980	0065-0141845745	
101173	2018.04.16	11:26:47.552	3	1012	0065-0141845745	
101174	2018.04.16	11:26:49.772	4	2524	0065-0141845745	
101175	2018.04.16	11:26:55.638	7	316	0065-0136662361	
101176	2018.04.16	11:26:55.992	8	523	0065-0136662361	
101177	2018.04.16	11:27:06.469	4	512	0065-0136665697	
101178	2018.04.16	11:27:07.092	3	715	0065-0136665697	
101179	2018.04.16	11:27:08.392	2	420	0065-0136665697	
101180	2018.04.16	11:27:09.001	1	537	0065-0136665697	
101181	2018.04.16	11:27:37.254	8	212	0065-0136665697	
101182	2018.04.16	11:27:37.557	8	469	0065-0136662361	
101183	2018.04.16	11:27:37.631	7	996	0065-0136665697	
101184	2018.04.16	11:27:38.718	7	610	0065-0136662361	
101185	2018.04.16	11:27:39.660	6	212	0065-0136665697	
101186	2018.04.16	11:27:40.091	6	215	0065-0136662361	
101187	2018.04.16	11:27:39.930	5	785	0065-0136665697	
101188	2018.04.16	11:27:40.777	5	710	0065-0136662361	
101189	2018.04.16	11:29:19.100	4	1004	0065-0136656647	
101190	2018.04.16	11:29:20.360	3	1323	0065-0136656647	
101191	2018.04.16	11:29:23.891	3	633	0065-0136656647	
101192	2018.04.16	11:29:25.265	3	470	0065-0136656647	
101193	2018.04.16	11:29:28.493	3	320	0065-0136656647	
101194	2018.04.16	11:29:28.825	4	1114	0065-0136656647	
101195	2018.04.16	11:29:52.689	5	1586	0065-0136656647	
101196	2018.04.16	11:29:54.575	6	1266	0065-0136656647	
101197	2018.04.16	11:30:01.354	7	222	0065-0136656647	
101198	2018.04.16	11:30:01.651	8	1738	0065-0136656647	
101199	2018.04.16	11:30:04.268	1	654	0065-0141851244	
101200	2018.04.16	11:30:06.540	2	1505	0065-0141851244	
101201	2018.04.16	11:30:07.880	1	698	0065-0136656647	
101202	2018.04.16	11:30:08.473	2	411	0065-0141851244	
101203	2018.04.16	11:30:09.321	2	822	0065-0136656647	
101204	2018.04.16	11:30:16.335	2	350	0065-0136656647	
101205	2018.04.16	11:30:16.634	3	413	0065-0141851244	
101206	2018.04.16	11:30:16.731	1	620	0065-0136656647	
101207	2018.04.16	11:30:17.632	4	3006	0065-0141851244	
101208	2018.04.16	11:30:48.569	4	1133	0065-0136662361	
101209	2018.04.16	11:30:49.739	3	649	0065-0136662361	
101210	2018.04.16	11:30:51.140	2	211	0065-0136662361	
101211	2018.04.16	11:30:51.517	1	407	0065-0136662361	
101212	2018.04.16	11:31:14.735	5	1438	0065-0141851244	
101213	2018.04.16	11:31:16.490	6	2557	0065-0141851244	
101214	2018.04.16	11:31:21.553	8	1089	0065-0136662361	
101215	2018.04.16	11:31:33.633	6	849	0065-0141851244	
101216	2018.04.16	11:31:35.769	5	1636	0065-0141851244	
101217	2018.04.16	11:31:37.104	1	505	0065-0136662361	
101218	2018.04.16	11:31:37.914	2	630	0065-0136662361	
101219	2018.04.16	11:31:38.312	4	324	0065-0141851244	
101220	2018.04.16	11:31:38.649	3	642	0065-0141851244	
101221	2018.04.16	11:31:42.212	2	228	0065-0141851244	
101222	2018.04.16	11:31:42.553	1	542	0065-0141851244	
101223	2018.04.16	11:31:42.932	2	428	0065-0136662361	
101224	2018.04.16	11:31:43.639	1	1393	0065-0136662361	
101225	2018.04.16	11:31:47.713	8	226	0065-0141851244	
101226	2018.04.16	11:31:48.084	7	870	0065-0141851244	
101227	2018.04.16	11:32:00.640	1	719	0065-0136669247	
101228	2018.04.16	11:32:01.391	1	529	0065-0136662361	
101229	2018.04.16	11:32:01.916	2	911	0065-0136669247	
101230	2018.04.16	11:32:03.866	2	2057	0065-0136662361	
101231	2018.04.16	11:32:08.333	3	1341	0065-0136662361	
101232	2018.04.16	11:32:12.620	4	738	0065-0136662361	
101233	2018.04.16	11:32:42.469	5	517	0065-0136669247	
101234	2018.04.16	11:32:43.134	6	1286	0065-0136669247	
101235	2018.04.16	11:32:48.904	7	531	0065-0136669247	
101236	2018.04.16	11:32:49.510	8	499	0065-0136669247	
101237	2018.04.16	11:32:58.204	7	310	0065-0141851244	
101238	2018.04.16	11:32:58.538	8	1003	0065-0141851244	
101239	2018.04.16	11:32:59.795	5	595	0065-0141845745	
101240	2018.04.16	11:33:00.662	6	1604	0065-0141845745	
101241	2018.04.16	11:33:05.763	7	310	0065-0141845745	
101242	2018.04.16	11:33:06.129	8	644	0065-0141845745	
101243	2018.04.16	11:33:06.793	1	707	0065-0136669247	
101244	2018.04.16	11:33:09.640	2	1308	0065-0136669247	
101245	2018.04.16	11:33:17.794	8	317	0065-0141851244	
101246	2018.04.16	11:33:18.275	7	818	0065-0141851244	
101247	2018.04.16	11:33:23.431	2	318	0065-0136669247	
101248	2018.04.16	11:33:23.858	1	806	0065-0136669247	
101249	2018.04.16	11:34:11.968	6	311	0065-0141851244	
101250	2018.04.16	11:34:12.535	5	1059	0065-0141851244	
101251	2018.04.16	11:35:20.634	8	595	0065-0136669247	
101252	2018.04.16	11:35:21.401	7	943	0065-0136669247	
101253	2018.04.16	11:35:24.186	6	310	0065-0136669247	
101254	2018.04.16	11:35:24.636	5	5474	0065-0136669247	
101255	2018.04.16	11:35:36.113	5	898	0065-0136669247	
101256	2018.04.16	11:35:39.328	4	423	0065-0141851244	
101257	2018.04.16	11:35:37.543	6	2786	0065-0136669247	
101258	2018.04.16	11:35:39.972	3	715	0065-0141851244	
101259	2018.04.16	11:35:40.563	6	648	0065-0136669247	
101260	2018.04.16	11:35:46.555	3	415	0065-0141851244	
101261	2018.04.16	11:35:47.157	4	1587	0065-0141851244	
101262	2018.04.16	11:36:05.746	7	424	0065-0136669247	
101263	2018.04.16	11:36:06.114	8	2372	0065-0136669247	
101264	2018.04.16	11:36:15.085	1	225	0065-0136656647	
101265	2018.04.16	11:36:15.425	2	935	0065-0136656647	
101266	2018.04.16	11:36:16.736	2	214	0065-0136656647	
101267	2018.04.16	11:36:16.959	2	214	0065-0136656647	
101268	2018.04.16	11:36:19.493	5	1301	0065-0141851244	
101269	2018.04.16	11:36:21.466	6	1501	0065-0141851244	
101270	2018.04.16	11:37:00.146	6	615	0065-0141851244	
101271	2018.04.16	11:37:01.531	5	838	0065-0141851244	
101272	2018.04.16	11:37:03.428	4	322	0065-0141851244	
101273	2018.04.16	11:37:03.726	3	726	0065-0141851244	
101274	2018.04.16	11:37:11.228	2	500	0065-0141851244	
101275	2018.04.16	11:37:11.857	1	747	0065-0141851244	
101276	2018.04.16	11:37:28.234	1	499	0065-0141845745	
101277	2018.04.16	11:37:28.999	2	1621	0065-0141845745	
101278	2018.04.16	11:37:33.492	3	708	0065-0141845745	
101279	2018.04.16	11:37:34.315	4	930	0065-0141845745	
101280	2018.04.16	11:37:36.392	5	791	0065-0141845745	
101281	2018.04.16	11:37:38.476	6	1300	0065-0141845745	
101282	2018.04.16	11:37:44.566	3	214	0065-0136656647	
101283	2018.04.16	11:37:44.894	4	1311	0065-0136656647	
101284	2018.04.16	11:37:52.011	1	410	0065-0136669247	
101285	2018.04.16	11:37:52.776	2	1770	0065-0136669247	
101286	2018.04.16	11:37:58.560	6	405	0065-0141845745	
101287	2018.04.16	11:37:58.928	5	3460	0065-0141845745	
101288	2018.04.16	11:38:06.519	3	325	0065-0136669247	
101289	2018.04.16	11:38:07.025	4	2085	0065-0136669247	
101290	2018.04.16	11:38:12.204	4	437	0065-0141845745	
101291	2018.04.16	11:38:12.733	3	720	0065-0141845745	
101292	2018.04.16	11:38:15.740	2	226	0065-0141845745	
101293	2018.04.16	11:38:16.090	1	594	0065-0141845745	
101294	2018.04.16	11:38:18.910	8	307	0065-0141845745	
101295	2018.04.16	11:38:19.244	7	803	0065-0141845745	
101296	2018.04.16	11:38:20.386	6	332	0065-0141845745	
101297	2018.04.16	11:38:20.792	5	1315	0065-0141845745	
101298	2018.04.16	11:38:29.492	4	1601	0065-0136656647	
101299	2018.04.16	11:38:31.204	3	714	0065-0136656647	
101300	2018.04.16	11:38:39.336	3	319	0065-0136656647	
101301	2018.04.16	11:38:39.946	1	413	0065-0141851244	
101302	2018.04.16	11:38:39.672	4	1186	0065-0136656647	
101303	2018.04.16	11:38:40.590	2	620	0065-0141851244	
101304	2018.04.16	11:38:41.523	5	318	0065-0136656647	
101305	2018.04.16	11:38:43.009	6	519	0065-0136656647	
101306	2018.04.16	11:38:44.507	7	321	0065-0136656647	
101307	2018.04.16	11:38:44.878	8	510	0065-0136656647	
101308	2018.04.16	11:38:46.402	1	223	0065-0136656647	
101309	2018.04.16	11:38:46.678	2	323	0065-0136656647	
101310	2018.04.16	11:38:49.458	2	315	0065-0136656647	
101311	2018.04.16	11:38:49.725	1	314	0065-0136656647	
