38708	2018.04.14	15:00:35.965	5	6456	0065-0136665697	
38709	2018.04.14	15:00:42.438	5	574	0065-0136665697	
38710	2018.04.14	15:00:43.700	4	218	0065-0136656003	
38711	2018.04.14	15:00:43.062	5	938	0065-0136665697	
38712	2018.04.14	15:00:44.037	5	216	0065-0136665697	
38713	2018.04.14	15:00:44.052	3	213	0065-0136656003	
38714	2018.04.14	15:00:44.532	5	340	0065-0136665697	
38715	2018.04.14	15:00:45.188	5	216	0065-0136665697	
38716	2018.04.14	15:00:45.491	5	601	0065-0136665697	
38717	2018.04.14	15:00:46.706	5	413	0065-0136665697	
38718	2018.04.14	15:00:48.752	2	230	0065-0141845745	
38719	2018.04.14	15:00:49.227	8	316	0065-0136662876	
38720	2018.04.14	15:00:49.088	1	507	0065-0141845745	
38721	2018.04.14	15:00:49.703	7	313	0065-0136662876	
38722	2018.04.14	15:00:50.978	6	223	0065-0136669007	
38723	2018.04.14	15:00:51.374	5	659	0065-0136669007	
38724	2018.04.14	15:00:52.000	6	213	0065-0136662876	
38725	2018.04.14	15:00:52.269	5	1224	0065-0136662876	
38726	2018.04.14	15:00:53.943	4	228	0065-0136662876	
38727	2018.04.14	15:00:54.309	3	220	0065-0136662876	
38728	2018.04.14	15:00:55.288	2	229	0065-0136662876	
38729	2018.04.14	15:00:55.623	1	780	0065-0136662876	
38730	2018.04.14	15:00:59.458	1	230	0065-0141845745	
38731	2018.04.14	15:01:00.015	4	403	0065-0136669007	
38732	2018.04.14	15:00:59.859	2	711	0065-0141845745	
38733	2018.04.14	15:01:00.604	3	222	0065-0136669007	
38734	2018.04.14	15:01:02.064	2	216	0065-0136669007	
38735	2018.04.14	15:01:02.365	1	320	0065-0136669007	
38736	2018.04.14	15:01:03.210	8	226	0065-0136669007	
38737	2018.04.14	15:01:03.573	7	223	0065-0136669007	
38738	2018.04.14	15:01:06.872	1	408	0065-0136652152	
38739	2018.04.14	15:01:07.465	2	715	0065-0136652152	
38740	2018.04.14	15:01:08.330	6	323	0065-0136669007	
38741	2018.04.14	15:01:08.698	5	784	0065-0136669007	
38742	2018.04.14	15:01:10.058	5	319	0065-0141845229	
38743	2018.04.14	15:01:10.486	6	421	0065-0141845229	
38744	2018.04.14	15:01:15.838	2	404	0065-0136652152	
38745	2018.04.14	15:01:16.571	1	1784	0065-0136652152	
38746	2018.04.14	15:01:18.365	4	308	0065-0136669007	
38747	2018.04.14	15:01:18.365	1	549	0065-0136652152	
38748	2018.04.14	15:01:18.818	3	321	0065-0136669007	
38749	2018.04.14	15:01:25.567	1	310	0065-0136665967	
38750	2018.04.14	15:01:25.970	2	1094	0065-0136665967	
38751	2018.04.14	15:01:29.549	2	326	0065-0136665967	
38752	2018.04.14	15:01:29.993	1	1931	0065-0136665967	
38753	2018.04.14	15:01:32.362	2	325	0065-0136656003	
38754	2018.04.14	15:01:32.756	1	707	0065-0136656003	
38755	2018.04.14	15:01:34.259	8	219	0065-0136656003	
38756	2018.04.14	15:01:34.592	7	837	0065-0136656003	
38757	2018.04.14	15:01:37.555	2	332	0065-0141845745	
38758	2018.04.14	15:01:37.740	7	319	0065-0141845229	
38759	2018.04.14	15:01:37.966	1	500	0065-0141845745	
38760	2018.04.14	15:01:38.173	8	312	0065-0141845229	
38761	2018.04.14	15:01:39.101	1	227	0065-0141845229	
38762	2018.04.14	15:01:39.505	2	506	0065-0141845229	
38763	2018.04.14	15:01:43.511	8	315	0065-0141845745	
38764	2018.04.14	15:01:43.972	7	321	0065-0141845745	
38765	2018.04.14	15:01:44.372	7	348	0065-0141845745	
38766	2018.04.14	15:01:44.734	3	218	0065-0141845229	
38767	2018.04.14	15:01:45.060	4	309	0065-0141845229	
38768	2018.04.14	15:01:45.203	6	306	0065-0136656003	
38769	2018.04.14	15:01:46.259	1	218	0065-0136665967	
38770	2018.04.14	15:01:46.260	8	695	0065-0141848392	
38771	2018.04.14	15:01:46.521	2	712	0065-0136665967	
38772	2018.04.14	15:01:45.701	5	2215	0065-0136656003	
38773	2018.04.14	15:01:49.342	6	218	0065-0141845745	
38774	2018.04.14	15:01:47.521	7	3256	0065-0141848392	
38775	2018.04.14	15:01:49.777	5	1144	0065-0141845745	
38776	2018.04.14	15:01:50.988	7	490	0065-0141848392	
38777	2018.04.14	15:01:51.580	4	218	0065-0141845745	
38778	2018.04.14	15:01:52.084	3	449	0065-0141845745	
38779	2018.04.14	15:01:55.868	2	222	0065-0141845745	
38780	2018.04.14	15:01:56.261	1	612	0065-0141845745	
38781	2018.04.14	15:01:57.478	8	320	0065-0141845745	
38782	2018.04.14	15:01:57.940	7	837	0065-0141845745	
38783	2018.04.14	15:02:01.873	8	309	0065-0136652152	
38784	2018.04.14	15:02:02.446	7	1069	0065-0136652152	
38785	2018.04.14	15:02:04.690	3	230	0065-0136665967	
38786	2018.04.14	15:02:05.082	4	646	0065-0136665967	
38787	2018.04.14	15:02:08.467	6	610	0065-0141848392	
38788	2018.04.14	15:02:09.980	5	5098	0065-0141848392	
38789	2018.04.14	15:02:15.271	5	215	0065-0141848392	
38790	2018.04.14	15:02:15.542	5	581	0065-0141848392	
38791	2018.04.14	15:02:16.355	2	315	0065-0136669007	
38792	2018.04.14	15:02:16.730	1	222	0065-0136669007	
38793	2018.04.14	15:02:20.850	6	320	0065-0141845745	
38794	2018.04.14	15:02:21.281	5	532	0065-0141845745	
38795	2018.04.14	15:02:28.155	4	420	0065-0141848392	
38796	2018.04.14	15:02:28.521	5	309	0065-0141845229	
38797	2018.04.14	15:02:28.635	4	379	0065-0136662361	
38798	2018.04.14	15:02:28.705	3	620	0065-0141848392	
38799	2018.04.14	15:02:28.950	6	375	0065-0141845229	
38800	2018.04.14	15:02:29.162	4	214	0065-0141845745	
38801	2018.04.14	15:02:29.826	2	219	0065-0141848392	
38802	2018.04.14	15:02:29.392	3	777	0065-0136662361	
38803	2018.04.14	15:02:30.737	2	214	0065-0136662361	
38804	2018.04.14	15:02:30.207	3	884	0065-0141845745	
38805	2018.04.14	15:02:30.263	1	1140	0065-0141848392	
38806	2018.04.14	15:02:31.166	3	380	0065-0141845745	
38807	2018.04.14	15:02:32.155	8	217	0065-0141848392	
38808	2018.04.14	15:02:31.782	1	1094	0065-0136662361	
38809	2018.04.14	15:02:33.981	2	317	0065-0141845745	
38810	2018.04.14	15:02:34.418	1	517	0065-0141845745	
38811	2018.04.14	15:02:35.922	4	422	0065-0141851244	
38812	2018.04.14	15:02:36.598	3	509	0065-0141851244	
38813	2018.04.14	15:02:37.470	1	308	0065-0141845745	
38814	2018.04.14	15:02:32.489	7	5573	0065-0141848392	
