134335	2018.04.17	07:02:37.567	4	214	0065-0136665697	
134336	2018.04.17	07:02:37.859	3	564	0065-0136665697	
134337	2018.04.17	07:02:38.906	2	222	0065-0136665697	
134338	2018.04.17	07:02:39.197	1	421	0065-0136665697	
134339	2018.04.17	07:03:07.447	1	312	0065-0136665697	
134340	2018.04.17	07:03:07.781	2	907	0065-0136665697	
134341	2018.04.17	07:03:10.885	3	316	0065-0136665697	
134342	2018.04.17	07:03:11.140	4	718	0065-0136665697	
134343	2018.04.17	07:03:14.125	5	212	0065-0136665697	
134344	2018.04.17	07:03:14.490	6	3368	0065-0136665697	
134345	2018.04.17	07:03:46.268	7	1339	0065-0136665697	
134346	2018.04.17	07:03:47.950	8	1797	0065-0136665697	
134347	2018.04.17	07:05:50.628	4	213	0065-0141845229	
134348	2018.04.17	07:05:50.917	3	708	0065-0141845229	
134349	2018.04.17	07:05:51.962	2	318	0065-0141845229	
134350	2018.04.17	07:05:52.331	1	356	0065-0141845229	
134351	2018.04.17	07:07:13.848	4	414	0065-0141848392	
134352	2018.04.17	07:07:14.402	3	754	0065-0141848392	
134353	2018.04.17	07:07:29.663	2	228	0065-0141848392	
134354	2018.04.17	07:07:29.959	1	429	0065-0141848392	
134355	2018.04.17	07:07:38.514	8	808	0065-0141848392	
134356	2018.04.17	07:07:39.431	7	818	0065-0141848392	
134357	2018.04.17	07:08:01.190	8	419	0065-0141845229	
134358	2018.04.17	07:08:01.756	7	806	0065-0141845229	
134359	2018.04.17	07:08:05.101	6	319	0065-0141845229	
134360	2018.04.17	07:08:05.472	5	448	0065-0141845229	
134361	2018.04.17	07:08:08.696	6	314	0065-0141848392	
134362	2018.04.17	07:08:09.100	5	835	0065-0141848392	
134363	2018.04.17	07:08:23.358	5	218	0065-0141845229	
134364	2018.04.17	07:08:23.730	6	839	0065-0141845229	
134365	2018.04.17	07:08:55.273	7	415	0065-0141845229	
134366	2018.04.17	07:08:55.666	8	627	0065-0141845229	
134367	2018.04.17	07:09:07.077	8	808	0065-0136665697	
134368	2018.04.17	07:09:07.961	7	1302	0065-0136665697	
134369	2018.04.17	07:09:10.049	6	229	0065-0136665697	
134370	2018.04.17	07:09:10.382	5	1461	0065-0136665697	
134371	2018.04.17	07:09:17.655	1	1371	0065-0141845229	
134372	2018.04.17	07:09:21.011	2	771	0065-0141845229	
134373	2018.04.17	07:09:21.794	2	213	0065-0141845229	
134374	2018.04.17	07:09:22.019	2	811	0065-0141845229	
134375	2018.04.17	07:09:40.011	4	224	0065-0136665697	
134376	2018.04.17	07:09:40.310	3	1034	0065-0136665697	
134377	2018.04.17	07:09:54.568	4	726	0065-0141848392	
134378	2018.04.17	07:09:55.552	3	1242	0065-0141848392	
134379	2018.04.17	07:09:58.788	2	220	0065-0141848392	
134380	2018.04.17	07:09:59.232	1	518	0065-0141848392	
134381	2018.04.17	07:10:01.297	2	310	0065-0141845229	
134382	2018.04.17	07:10:01.628	1	446	0065-0141845229	
134383	2018.04.17	07:10:02.576	8	707	0065-0141848392	
134384	2018.04.17	07:10:03.539	7	1243	0065-0141848392	
134385	2018.04.17	07:10:03.114	1	4286	0065-0141845229	
134386	2018.04.17	07:10:09.698	1	419	0065-0141845229	
134387	2018.04.17	07:10:10.566	2	498	0065-0141845229	
134388	2018.04.17	07:10:12.441	6	307	0065-0141848392	
134389	2018.04.17	07:10:14.640	2	716	0065-0141845229	
134390	2018.04.17	07:10:12.973	5	2537	0065-0141848392	
134391	2018.04.17	07:10:15.368	2	223	0065-0136665697	
134392	2018.04.17	07:10:15.722	5	354	0065-0141848392	
134393	2018.04.17	07:10:15.850	1	1894	0065-0136665697	
134394	2018.04.17	07:10:16.345	5	1836	0065-0141848392	
134395	2018.04.17	07:10:19.541	1	224	0065-0141845229	
134396	2018.04.17	07:10:19.849	2	411	0065-0141845229	
134397	2018.04.17	07:10:20.138	8	213	0065-0136665697	
134398	2018.04.17	07:10:20.462	7	851	0065-0136665697	
134399	2018.04.17	07:10:37.781	3	217	0065-0141845229	
134400	2018.04.17	07:10:38.048	4	405	0065-0141845229	
134401	2018.04.17	07:10:42.315	4	313	0065-0141845229	
134402	2018.04.17	07:10:42.606	3	720	0065-0141845229	
134403	2018.04.17	07:11:05.233	2	219	0065-0141845229	
134404	2018.04.17	07:11:30.027	6	215	0065-0136665697	
134405	2018.04.17	07:11:30.351	5	552	0065-0136665697	
134406	2018.04.17	07:11:53.360	4	311	0065-0136665697	
134407	2018.04.17	07:11:53.754	3	1035	0065-0136665697	
134408	2018.04.17	07:12:07.352	3	509	0065-0136665697	
134409	2018.04.17	07:12:07.872	3	405	0065-0141845229	
134410	2018.04.17	07:12:08.157	4	404	0065-0136665697	
134411	2018.04.17	07:12:08.588	4	408	0065-0141845229	
134412	2018.04.17	07:12:10.150	5	971	0065-0136665697	
134413	2018.04.17	07:12:11.201	6	994	0065-0136665697	
134414	2018.04.17	07:12:13.858	5	1091	0065-0136656003	
134415	2018.04.17	07:12:15.786	6	1304	0065-0136656003	
134416	2018.04.17	07:12:18.300	7	411	0065-0136656003	
134417	2018.04.17	07:12:18.821	8	771	0065-0136656003	
134418	2018.04.17	07:12:20.418	1	426	0065-0136656003	
134419	2018.04.17	07:12:21.027	2	1098	0065-0136656003	
134420	2018.04.17	07:12:22.146	2	409	0065-0136656003	
134421	2018.04.17	07:12:23.489	3	716	0065-0136656003	
134422	2018.04.17	07:12:24.807	4	2285	0065-0136656003	
134423	2018.04.17	07:12:38.347	6	310	0065-0136665697	
134424	2018.04.17	07:12:38.712	5	1127	0065-0136665697	
134425	2018.04.17	07:12:40.627	4	230	0065-0136665697	
134426	2018.04.17	07:12:40.920	3	841	0065-0136665697	
134427	2018.04.17	07:13:14.898	2	225	0065-0136665697	
134428	2018.04.17	07:13:15.368	1	602	0065-0136665697	
134429	2018.04.17	07:13:45.611	8	216	0065-0136665697	
134430	2018.04.17	07:13:45.869	7	460	0065-0136665697	
134431	2018.04.17	07:13:47.720	6	325	0065-0136665697	
134432	2018.04.17	07:13:48.016	5	2515	0065-0136665697	
134433	2018.04.17	07:13:52.140	5	454	0065-0136665697	
134434	2018.04.17	07:13:52.609	6	735	0065-0136665697	
134435	2018.04.17	07:14:14.920	7	313	0065-0136665697	
134436	2018.04.17	07:14:15.191	8	2803	0065-0136665697	
134437	2018.04.17	07:14:25.242	1	321	0065-0136665697	
