118609	2018.04.16	19:00:40.323	2	1191	0065-0141845745	
118610	2018.04.16	19:00:41.926	1	217	0065-0136665967	
118611	2018.04.16	19:00:42.257	2	1114	0065-0136665967	
118612	2018.04.16	19:00:45.661	7	415	0065-0141848392	
118613	2018.04.16	19:00:46.184	3	217	0065-0141845745	
118614	2018.04.16	19:00:46.161	8	504	0065-0141848392	
118615	2018.04.16	19:00:46.483	4	418	0065-0141845745	
118616	2018.04.16	19:00:47.347	5	215	0065-0141845745	
118617	2018.04.16	19:00:47.711	6	2197	0065-0141845745	
118618	2018.04.16	19:00:50.571	6	520	0065-0141845745	
118619	2018.04.16	19:00:54.039	8	596	0065-0141848392	
118620	2018.04.16	19:00:55.044	6	218	0065-0141845745	
118621	2018.04.16	19:00:55.323	5	706	0065-0141845745	
118622	2018.04.16	19:00:54.689	7	2203	0065-0141848392	
118623	2018.04.16	19:00:57.230	2	315	0065-0136665967	
118624	2018.04.16	19:00:57.657	5	404	0065-0141845745	
118625	2018.04.16	19:00:57.568	1	605	0065-0136665967	
118626	2018.04.16	19:00:57.765	4	610	0065-0136656647	
118627	2018.04.16	19:00:58.687	1	307	0065-0136665967	
118628	2018.04.16	19:00:58.144	6	1716	0065-0141845745	
118629	2018.04.16	19:00:59.020	2	994	0065-0136665967	
118630	2018.04.16	19:01:00.014	6	216	0065-0141845745	
118631	2018.04.16	19:01:04.791	6	317	0065-0141845745	
118632	2018.04.16	19:01:06.099	7	308	0065-0141845745	
118633	2018.04.16	19:01:06.535	8	542	0065-0141845745	
118634	2018.04.16	19:01:07.220	1	422	0065-0136662361	
118635	2018.04.16	19:01:07.811	1	502	0065-0141845745	
118636	2018.04.16	19:01:08.001	2	1295	0065-0136662361	
118637	2018.04.16	19:01:09.344	2	719	0065-0141845745	
118638	2018.04.16	19:01:11.748	3	217	0065-0136665967	
118639	2018.04.16	19:01:11.963	7	217	0065-0141845229	
118640	2018.04.16	19:01:12.083	4	690	0065-0136665967	
118641	2018.04.16	19:01:12.256	8	517	0065-0141845229	
118642	2018.04.16	19:01:18.203	3	420	0065-0136662361	
118643	2018.04.16	19:01:18.698	4	818	0065-0136662361	
118644	2018.04.16	19:01:20.193	5	321	0065-0136662361	
118645	2018.04.16	19:01:20.752	6	840	0065-0136662361	
118646	2018.04.16	19:01:25.483	7	215	0065-0136662361	
118647	2018.04.16	19:01:25.745	8	515	0065-0136662361	
118648	2018.04.16	19:01:26.719	8	327	0065-0136662361	
118649	2018.04.16	19:01:27.305	7	312	0065-0136662361	
118650	2018.04.16	19:01:28.087	7	616	0065-0136662361	
118651	2018.04.16	19:01:28.572	8	1095	0065-0136659870	
118652	2018.04.16	19:01:29.573	7	1268	0065-0136662361	
