66086	2018.04.15	09:00:55.548	4	436	0065-0141845745	
66087	2018.04.15	09:00:55.994	3	597	0065-0141845745	
66088	2018.04.15	09:01:12.365	3	321	0065-0141845745	
66089	2018.04.15	09:01:12.663	4	709	0065-0141845745	
66090	2018.04.15	09:01:38.068	5	347	0065-0136665967	
66091	2018.04.15	09:01:38.564	6	418	0065-0136665967	
66092	2018.04.15	09:01:38.819	5	335	0065-0141845745	
66093	2018.04.15	09:01:39.299	6	789	0065-0141845745	
66094	2018.04.15	09:01:41.603	7	313	0065-0136665967	
66095	2018.04.15	09:01:41.971	8	404	0065-0136665967	
66096	2018.04.15	09:01:42.259	7	217	0065-0141845745	
66097	2018.04.15	09:01:42.497	8	434	0065-0141845745	
66098	2018.04.15	09:01:44.228	1	225	0065-0136665967	
66099	2018.04.15	09:01:44.535	2	510	0065-0136665967	
66100	2018.04.15	09:01:53.559	1	221	0065-0141845745	
66101	2018.04.15	09:01:53.851	2	524	0065-0141845745	
66102	2018.04.15	09:01:56.989	3	417	0065-0136665967	
66103	2018.04.15	09:01:57.517	4	418	0065-0136665967	
66104	2018.04.15	09:01:58.059	3	222	0065-0141845745	
66105	2018.04.15	09:01:58.428	4	554	0065-0141845745	
66106	2018.04.15	09:03:54.745	5	316	0065-0141845745	
66107	2018.04.15	09:03:55.170	6	439	0065-0141845745	
66108	2018.04.15	09:03:58.629	5	321	0065-0136665967	
66109	2018.04.15	09:03:59.384	7	224	0065-0141845745	
66110	2018.04.15	09:03:59.618	8	426	0065-0141845745	
66111	2018.04.15	09:03:59.100	6	1220	0065-0136665967	
66112	2018.04.15	09:04:01.435	1	343	0065-0141845745	
66113	2018.04.15	09:04:01.725	2	429	0065-0141845745	
66114	2018.04.15	09:04:06.903	3	315	0065-0141845745	
66115	2018.04.15	09:04:07.190	4	313	0065-0141845745	
66116	2018.04.15	09:04:10.011	7	222	0065-0136665967	
66117	2018.04.15	09:04:10.316	8	403	0065-0136665967	
66118	2018.04.15	09:04:12.477	1	211	0065-0136665967	
66119	2018.04.15	09:04:12.783	2	420	0065-0136665967	
66120	2018.04.15	09:04:14.364	3	229	0065-0136665967	
66121	2018.04.15	09:04:14.716	4	938	0065-0136665967	
66122	2018.04.15	09:04:18.768	5	218	0065-0141845745	
66123	2018.04.15	09:04:19.350	4	320	0065-0136665967	
66124	2018.04.15	09:04:19.295	6	597	0065-0141845745	
66125	2018.04.15	09:04:20.052	3	539	0065-0136665967	
66126	2018.04.15	09:04:20.739	3	480	0065-0136665967	
66127	2018.04.15	09:04:25.884	3	1063	0065-0136665967	
66128	2018.04.15	09:04:28.197	7	219	0065-0141845745	
66129	2018.04.15	09:04:28.501	8	218	0065-0141845745	
66130	2018.04.15	09:04:27.437	4	1751	0065-0136665967	
66131	2018.04.15	09:04:29.243	4	352	0065-0136665967	
66132	2018.04.15	09:04:30.052	8	353	0065-0141845745	
66133	2018.04.15	09:04:30.418	7	407	0065-0141845745	
66134	2018.04.15	09:04:30.920	4	404	0065-0136665967	
66135	2018.04.15	09:04:31.804	6	212	0065-0141845745	
66136	2018.04.15	09:04:31.508	3	742	0065-0136665967	
66137	2018.04.15	09:04:32.066	5	316	0065-0141845745	
66138	2018.04.15	09:04:55.578	5	326	0065-0141845745	
66139	2018.04.15	09:04:56.010	6	616	0065-0141845745	
66140	2018.04.15	09:05:00.925	7	418	0065-0141845745	
66141	2018.04.15	09:05:01.035	3	552	0065-0136665967	
66142	2018.04.15	09:05:01.292	8	314	0065-0141845745	
66143	2018.04.15	09:05:01.840	4	938	0065-0136665967	
66144	2018.04.15	09:05:03.387	8	309	0065-0141845745	
66145	2018.04.15	09:05:03.722	7	509	0065-0141845745	
66146	2018.04.15	09:05:05.197	6	407	0065-0141845745	
66147	2018.04.15	09:05:05.615	5	526	0065-0141845745	
66148	2018.04.15	09:05:29.367	5	228	0065-0136665967	
66149	2018.04.15	09:05:29.833	6	836	0065-0136665967	
