132868	2018.04.17	04:02:31.110	2	716	0065-0136652152	
132869	2018.04.17	04:02:32.011	1	847	0065-0136652152	
132870	2018.04.17	04:02:39.062	8	407	0065-0136652152	
132871	2018.04.17	04:02:39.481	7	911	0065-0136652152	
132872	2018.04.17	04:05:19.137	6	722	0065-0136652152	
132873	2018.04.17	04:05:20.100	5	1831	0065-0136652152	
132874	2018.04.17	04:05:42.218	4	324	0065-0136652152	
132875	2018.04.17	04:05:42.554	3	993	0065-0136652152	
132876	2018.04.17	04:07:45.888	2	324	0065-0136652152	
132877	2018.04.17	04:07:46.166	1	693	0065-0136652152	
132878	2018.04.17	04:08:44.786	8	309	0065-0136652152	
132879	2018.04.17	04:08:45.181	7	1398	0065-0136652152	
132880	2018.04.17	04:08:52.980	7	332	0065-0136652152	
132881	2018.04.17	04:08:53.288	8	308	0065-0136652152	
132882	2018.04.17	04:08:53.930	1	320	0065-0136652152	
132883	2018.04.17	04:08:54.330	2	405	0065-0136652152	
132884	2018.04.17	04:08:56.832	3	354	0065-0136652152	
132885	2018.04.17	04:08:57.088	4	565	0065-0136652152	
132886	2018.04.17	04:08:59.709	4	416	0065-0136652152	
132887	2018.04.17	04:09:00.028	3	751	0065-0136652152	
132888	2018.04.17	04:09:02.145	2	337	0065-0136652152	
132889	2018.04.17	04:09:02.447	1	316	0065-0136652152	
132890	2018.04.17	04:09:03.642	8	326	0065-0136652152	
132891	2018.04.17	04:09:03.911	7	605	0065-0136652152	
132892	2018.04.17	04:09:05.188	6	327	0065-0136652152	
132893	2018.04.17	04:09:05.497	5	1346	0065-0136652152	
132894	2018.04.17	04:09:17.574	4	342	0065-0136652152	
132895	2018.04.17	04:09:17.843	3	407	0065-0136652152	
132896	2018.04.17	04:09:20.329	2	308	0065-0136652152	
132897	2018.04.17	04:09:20.598	1	321	0065-0136652152	
132898	2018.04.17	04:09:21.956	8	403	0065-0136652152	
132899	2018.04.17	04:09:22.320	7	594	0065-0136652152	
132900	2018.04.17	04:09:23.817	6	306	0065-0136652152	
132901	2018.04.17	04:09:24.102	5	649	0065-0136652152	
132902	2018.04.17	04:11:15.806	4	409	0065-0136652152	
132903	2018.04.17	04:11:16.396	3	933	0065-0136652152	
132904	2018.04.17	04:11:22.691	2	308	0065-0136652152	
132905	2018.04.17	04:11:23.057	1	647	0065-0136652152	
132906	2018.04.17	04:11:24.876	8	313	0065-0136652152	
132907	2018.04.17	04:11:25.108	7	534	0065-0136652152	
132908	2018.04.17	04:11:26.714	6	314	0065-0136652152	
132909	2018.04.17	04:11:27.050	5	619	0065-0136652152	
132910	2018.04.17	04:11:33.523	5	307	0065-0136652152	
132911	2018.04.17	04:11:33.856	6	643	0065-0136652152	
132912	2018.04.17	04:12:50.354	6	612	0065-0136652152	
132913	2018.04.17	04:12:51.251	5	1353	0065-0136652152	
132914	2018.04.17	04:12:53.214	6	2851	0065-0136652152	
132915	2018.04.17	04:13:11.780	6	315	0065-0136652152	
132916	2018.04.17	04:13:12.142	5	1702	0065-0136652152	
132917	2018.04.17	04:13:14.284	5	511	0065-0136652152	
132918	2018.04.17	04:13:43.135	5	507	0065-0136652152	
132919	2018.04.17	04:13:43.654	6	1620	0065-0136652152	
132920	2018.04.17	04:14:03.070	7	313	0065-0136652152	
132921	2018.04.17	04:14:03.400	8	421	0065-0136652152	
132922	2018.04.17	04:14:04.521	1	315	0065-0136652152	
132923	2018.04.17	04:14:04.810	2	564	0065-0136652152	
132924	2018.04.17	04:17:03.907	3	530	0065-0136652152	
132925	2018.04.17	04:17:04.538	4	1634	0065-0136652152	
132926	2018.04.17	04:17:11.403	5	595	0065-0136652152	
132927	2018.04.17	04:17:12.432	6	1241	0065-0136652152	
132928	2018.04.17	04:17:14.366	7	317	0065-0136652152	
132929	2018.04.17	04:17:14.667	8	404	0065-0136652152	
132930	2018.04.17	04:17:16.090	1	221	0065-0136652152	
132931	2018.04.17	04:17:16.396	2	620	0065-0136652152	
132932	2018.04.17	04:17:51.809	5	425	0065-0136665967	
132933	2018.04.17	04:17:52.488	6	2450	0065-0136665967	
132934	2018.04.17	04:17:55.691	7	505	0065-0136665967	
