34496	2018.04.14	05:19:41.519	2	432	0065-0141845745	
34497	2018.04.14	05:19:42.128	1	602	0065-0141845745	
34498	2018.04.14	05:20:01.669	1	610	0065-0141845745	
34499	2018.04.14	05:20:02.788	2	595	0065-0141845745	
34500	2018.04.14	05:20:04.349	3	321	0065-0141845745	
34501	2018.04.14	05:20:04.759	4	612	0065-0141845745	
34502	2018.04.14	05:45:28.860	5	1219	0065-0136659870	
34503	2018.04.14	05:45:30.222	6	601	0065-0136659870	
34504	2018.04.14	05:45:30.909	6	217	0065-0136659870	
34505	2018.04.14	05:45:32.625	7	517	0065-0136659870	
34506	2018.04.14	05:45:33.193	8	506	0065-0136659870	
34507	2018.04.14	05:45:44.630	1	711	0065-0136659870	
34508	2018.04.14	05:45:45.559	2	421	0065-0136659870	
34509	2018.04.14	05:45:47.354	3	411	0065-0136659870	
34510	2018.04.14	05:45:48.015	4	323	0065-0136659870	
34511	2018.04.14	05:53:12.068	4	524	0065-0136662876	
34512	2018.04.14	05:53:12.907	3	607	0065-0136662876	
34513	2018.04.14	05:53:15.705	2	616	0065-0136662876	
34514	2018.04.14	05:53:16.649	1	550	0065-0136662876	
34515	2018.04.14	05:54:13.047	8	517	0065-0136662876	
34516	2018.04.14	05:54:13.822	7	805	0065-0136662876	
34517	2018.04.14	05:54:16.325	6	358	0065-0136662876	
34518	2018.04.14	05:54:17.022	5	776	0065-0136662876	
34519	2018.04.14	05:54:59.976	4	412	0065-0136662876	
34520	2018.04.14	05:55:22.379	5	739	0065-0136662876	
34521	2018.04.14	05:55:39.113	5	2319	0065-0136662876	
34522	2018.04.14	05:55:43.432	6	1878	0065-0136662876	
34523	2018.04.14	05:56:00.398	7	600	0065-0136662876	
34524	2018.04.14	05:56:01.168	8	904	0065-0136662876	
34525	2018.04.14	05:56:12.974	1	415	0065-0136662876	
34526	2018.04.14	05:56:13.486	2	656	0065-0136662876	
34527	2018.04.14	05:56:43.193	2	602	0065-0136662876	
34528	2018.04.14	05:56:43.892	1	406	0065-0136662876	
34529	2018.04.14	05:59:50.847	4	696	0065-0136665697	
34530	2018.04.14	05:59:51.804	3	1032	0065-0136665697	
34531	2018.04.14	05:59:53.885	2	709	0065-0136665697	
34532	2018.04.14	05:59:54.883	1	1335	0065-0136665697	
34533	2018.04.14	06:00:06.577	8	1029	0065-0136665697	
34534	2018.04.14	06:00:08.035	7	2496	0065-0136665697	
34535	2018.04.14	06:00:12.424	6	515	0065-0136665697	
34536	2018.04.14	06:00:13.026	5	3378	0065-0136665697	
34537	2018.04.14	06:00:31.873	1	310	0065-0136662876	
34538	2018.04.14	06:00:32.398	2	539	0065-0136662876	
34539	2018.04.14	06:00:35.956	4	1530	0065-0141848392	
34540	2018.04.14	06:00:37.793	4	746	0065-0136662876	
34541	2018.04.14	06:00:39.257	3	1069	0065-0141848392	
