65278	2018.04.15	06:57:11.880	4	512	0065-0136669247	
65279	2018.04.15	06:57:12.808	3	1161	0065-0136669247	
65280	2018.04.15	06:57:19.890	2	517	0065-0136669247	
65281	2018.04.15	06:57:20.599	1	790	0065-0136669247	
65282	2018.04.15	06:57:36.990	8	231	0065-0136669247	
65283	2018.04.15	06:57:37.309	8	706	0065-0136669247	
65284	2018.04.15	06:57:38.336	7	1801	0065-0136669247	
65285	2018.04.15	06:57:49.905	7	502	0065-0136669247	
65286	2018.04.15	06:57:50.397	8	517	0065-0136669247	
65287	2018.04.15	07:00:24.322	1	4610	0065-0136669247	
65288	2018.04.15	07:00:29.335	2	1361	0065-0136669247	
65289	2018.04.15	07:00:34.733	3	513	0065-0136669247	
65290	2018.04.15	07:00:35.425	4	898	0065-0136669247	
